,stab_pearson,stab_spearman,stab_kendall,stab_kl,stab_stress_n,stab_stress_s,spat_pearson,spat_spearman,spat_kendall,spat_kl,spat_stress_n,spat_stress_s,spat_np_0.01,spat_np_0.02,spat_np_0.03,spat_np_0.04,spat_np_0.05,spat_np_0.06,spat_np_0.07,spat_np_0.08,spat_np_0.09,spat_np_0.1,spat_np_0.11,spat_np_0.12,spat_np_0.13,spat_np_0.14,spat_np_0.15,spat_np_0.16,spat_np_0.17,spat_np_0.18,spat_np_0.19,spat_np_0.2,spat_nh_1,spat_nh_2,spat_nh_3,spat_nh_4,spat_nh_5,spat_nh_6,spat_nh_7,spat_nh_8,spat_nh_9,spat_nh_10,spat_nh_11,spat_nh_12,spat_nh_13,spat_nh_14,spat_nh_15,spat_nh_16,spat_nh_17,spat_nh_18,spat_nh_19,spat_nh_20,spat_trust_0.01,spat_trust_0.02,spat_trust_0.03,spat_trust_0.04,spat_trust_0.05,spat_trust_0.06,spat_trust_0.07,spat_trust_0.08,spat_trust_0.09,spat_trust_0.1,spat_trust_0.11,spat_trust_0.12,spat_trust_0.13,spat_trust_0.14,spat_trust_0.15,spat_trust_0.16,spat_trust_0.17,spat_trust_0.18,spat_trust_0.19,spat_trust_0.2,spat_cont_0.01,spat_cont_0.02,spat_cont_0.03,spat_cont_0.04,spat_cont_0.05,spat_cont_0.06,spat_cont_0.07,spat_cont_0.08,spat_cont_0.09,spat_cont_0.1,spat_cont_0.11,spat_cont_0.12,spat_cont_0.13,spat_cont_0.14,spat_cont_0.15,spat_cont_0.16,spat_cont_0.17,spat_cont_0.18,spat_cont_0.19,spat_cont_0.2
Output/walk-AE_10f_10f_2f_20ep.csv,-0.6529252081633566,-0.36387928284889653,-0.1472328396628398,0.3434399697604794,0.3155580073550565,3.3058504163267135,0.9796869273379499,0.9590865000565149,0.8449825782078925,0.1385918635516564,0.06702367088814434,0.040626145324098896,0.07673333333333332,0.1363222222222223,0.18628148148148155,0.23069999999999993,0.27068444444444445,0.3075851851851852,0.3413714285714284,0.37357222222222203,0.40422469135802447,0.43360666666666664,0.4615292929292928,0.48744259259259254,0.511757264957265,0.5344603174603173,0.5565496296296297,0.5769888888888889,0.5969111111111113,0.6163716049382721,0.6348187134502926,0.6522122222222223,0.894999999999999,0.8939,0.8934444444444447,0.8917500000000003,0.8904533333333319,0.8892444444444444,0.8885333333333316,0.8874166666666664,0.8867407407407409,0.8864399999999993,0.8861393939393934,0.8855611111111106,0.8849589743589741,0.8846142857142848,0.8838844444444444,0.8833625,0.8827647058823532,0.8821296296296289,0.8816947368421044,0.8813166666666667,0.8976444444444445,0.8986484222604703,0.9007075369075369,0.9030785671995264,0.9059086241476132,0.9088853278967042,0.911679554607913,0.9144901539110267,0.91724596024596,0.9200184151931892,0.922739814141414,0.9253491363053483,0.9278335425754511,0.9303484546461295,0.9327431417624523,0.9349723565323564,0.9371455376769543,0.9392847868463428,0.9413145433677655,0.9432914558472555,0.8274930320150657,0.835012430675081,0.8415631183631183,0.8477657983027433,0.8537459446450059,0.8589683588175331,0.863882243544184,0.868469291587603,0.8729124267124265,0.8771434533944553,0.8811393777777781,0.8848166855246284,0.8883415824378481,0.8914750293634015,0.8944877522349935,0.8973507081807083,0.9000732495090709,0.9027253439557028,0.9051270317538394,0.9073843277645186
Output/walk-VAE_100f_10f_2f_20ep.csv,-0.6441757294391056,-0.4001511554508568,-0.1906959101757582,0.3757766739715479,0.38427569860854194,3.288351458878211,0.977342439800556,0.9523747248457808,0.8317526974266972,0.1591934957137662,0.07458614692387049,0.04531512039889458,0.07844444444444444,0.1323555555555557,0.18261481481481492,0.22575555555555568,0.26388000000000017,0.2998444444444442,0.3338825396825397,0.3655999999999999,0.395708641975309,0.42432888888888876,0.45128484848484846,0.47667037037037063,0.49988376068376045,0.5230857142857143,0.5454103703703703,0.5659694444444443,0.5857137254901962,0.6051123456790118,0.6241017543859648,0.6421022222222222,0.883466666666666,0.8817333333333321,0.8811999999999999,0.8811333333333332,0.8806133333333327,0.8802000000000002,0.8798666666666658,0.8797666666666667,0.8795925925925923,0.8796666666666663,0.8794181818181815,0.8793277777777778,0.8791230769230765,0.8788952380952371,0.8784577777777772,0.8780583333333334,0.8775098039215682,0.8772370370370366,0.8768877192982463,0.8765866666666668,0.8947041807909606,0.8951715433161215,0.8969472675472673,0.899390408525755,0.9020282069795427,0.9049286170574246,0.9077498104714523,0.9106061880666245,0.9134427761094426,0.9162691552062867,0.9189690585858586,0.9216686882401749,0.9241821115721529,0.926760387932481,0.9292556130268201,0.9315618437118437,0.9338389812128141,0.9360768370200861,0.9381795704213802,0.940246396181384,0.8230561205273068,0.8302502964237902,0.8364047138047137,0.8419708308663902,0.8470381227436821,0.8518730139313626,0.8564475835110162,0.8607848302761962,0.8647646789646793,0.868787583497053,0.8724627151515152,0.8759020970053558,0.8789998155832184,0.8821418772442027,0.8851100127713921,0.8879976800976803,0.8905886925173655,0.8930439867785408,0.895536781986118,0.8978903686024928
Output/walk-tsne_s1_30p.csv,-0.12297970261266651,-0.10619540324596183,-0.07171507340265176,0.5359538933861789,0.44531892085089997,2.2459594052253324,0.8372097864742637,0.8978568433564386,0.7116829460564389,0.13480848886069655,0.20498375551108922,0.32558042705146883,0.2844444444444447,0.3074333333333334,0.32863703703703673,0.35162222222222206,0.3753866666666665,0.3997740740740739,0.42401587301587296,0.4477611111111113,0.4712370370370371,0.49360444444444473,0.5148484848484844,0.5351666666666666,0.5543367521367522,0.5728920634920633,0.5910859259259257,0.6084208333333332,0.6249045751633989,0.6408592592592589,0.6565122807017545,0.6715433333333337,0.8981999999999999,0.8956666666666666,0.8928444444444457,0.8892166666666668,0.8867066666666661,0.88418888888889,0.8812952380952371,0.8790583333333333,0.8769037037037041,0.8748733333333327,0.8727393939393939,0.8705277777777779,0.868671794871795,0.8670809523809514,0.8652311111111112,0.8637458333333332,0.862180392156862,0.8607296296296296,0.8594701754385969,0.8581866666666663,0.9394235028248586,0.9298169439663418,0.9258672364672366,0.924368363923426,0.9240361652627356,0.924527910295617,0.9253178275290214,0.9265085916086865,0.9278713570713572,0.9293482907662084,0.9308956606060605,0.9324144527419476,0.9338946696457068,0.9355097956307256,0.9371449999999999,0.9386931257631261,0.9401551569506725,0.9417043930276576,0.9431619719079634,0.944608931317953,0.8830132580037666,0.8741863071332948,0.8733089096089097,0.8749129465166764,0.8773054632972322,0.8801779136935101,0.8833021914238334,0.8863962365591398,0.8894483531150199,0.8925306177690462,0.8953413737373738,0.8980028060647208,0.9005595347022733,0.9029751132588345,0.9053806960408686,0.9076032905982909,0.9097215510419416,0.9117529508150405,0.9136813630649833,0.9154827101564571
Output/walk-tsne_s4_30p.csv,0.024601592652055033,-0.1870298659954104,-0.11389338809202164,2.281100537477055,0.9446045736801878,1.95079681469589,0.7616531714860136,0.85083696447245,0.6672566476041402,0.07568060318366028,0.3033997776717072,0.47669365702797517,0.0966888888888888,0.13096666666666662,0.16279259259259252,0.19278333333333342,0.22059555555555557,0.24620370370370356,0.271495238095238,0.295525,0.3183358024691357,0.34041333333333346,0.361387878787879,0.3818629629629632,0.40159487179487163,0.42010634920634904,0.43815703703703673,0.4561833333333336,0.47360784313725474,0.4905012345679012,0.5065520467836256,0.5222144444444442,0.9433999999999996,0.9466666666666672,0.9435999999999998,0.9406000000000002,0.9368799999999997,0.9321444444444444,0.9275238095238086,0.9227666666666666,0.9185703703703708,0.9139866666666662,0.9103030303030301,0.9066388888888894,0.9040410256410247,0.9008285714285711,0.8972222222222225,0.8938666666666671,0.8906235294117653,0.8867148148148156,0.8831333333333331,0.8790833333333334,0.7890613935969868,0.7900208452859055,0.7918728567728571,0.7941628379711859,0.7969086241476131,0.7996434658511723,0.8026447761194031,0.8052191861690914,0.8078164450164449,0.8104441213708796,0.8128946343434343,0.8155801010786756,0.8180083696847186,0.8202601698043559,0.8227298148148147,0.8250580097680097,0.8271373428295086,0.8291236545469951,0.830967224135104,0.8328254203129144,0.8087465913370998,0.8078381334863262,0.8100274281274282,0.8125809946714031,0.8157025912555153,0.8192623445463814,0.8227771025823265,0.8263973856209152,0.8300939892273229,0.833532110892818,0.836789664646465,0.8397457041562949,0.8425766216264141,0.8449141246350544,0.8472063154533845,0.8495105860805862,0.8514075617691023,0.853409661835749,0.8550400557468434,0.8565173322726066
Output/walk-dtsne_100p_0-01l.csv,-0.11721500455145589,-0.1432635179049463,-0.09542701086149136,0.2834415096932626,0.6219628072265743,2.2344300091029115,0.8605429361969408,0.878187621928092,0.6954637183852934,0.11222781288472862,0.13280895331073095,0.27891412760612083,0.038199999999999935,0.07686666666666667,0.11095555555555549,0.14514999999999997,0.17708,0.2087370370370371,0.23865714285714285,0.2684694444444447,0.29813086419753076,0.3265600000000004,0.35437777777777785,0.38128148148148144,0.40790940170940154,0.43372698412698385,0.4590207407407409,0.4840388888888889,0.5081006535947717,0.5320123456790123,0.5552245614035092,0.5781433333333337,0.8871999999999997,0.8862666666666661,0.8856222222222224,0.8829833333333331,0.8821733333333327,0.8802666666666662,0.8783047619047606,0.8771499999999998,0.8756740740740742,0.8738066666666657,0.8726969696969687,0.8712222222222215,0.87011282051282,0.8688999999999986,0.867617777777778,0.8660416666666667,0.8648352941176466,0.8634740740740741,0.862042105263158,0.8608133333333342,0.8472930320150662,0.8516379804934023,0.8562893032893032,0.8612054864811525,0.8662486803048536,0.871170778117567,0.8760291281686805,0.8807630508117223,0.8854524715191383,0.8899288801571709,0.8943821575757578,0.8987260994191749,0.9029125864453669,0.9070377395214605,0.9110656449553004,0.9149557936507936,0.9186693631114623,0.9223345368251549,0.9257870798491555,0.929180986475736,0.7959281355932201,0.8047615605278257,0.8130619269619269,0.821203927373199,0.8285498114721218,0.8359288752973159,0.8429114546316037,0.8494784313725487,0.8558450355117021,0.8619839336389435,0.8678137777777779,0.8732169419929094,0.878433897223109,0.8833947984831707,0.8882530523627075,0.8928135347985345,0.8971618687534803,0.9012548408057178,0.9051905448980709,0.9089058127817554
Output/walk-umap_s1_15p.csv,0.008258202859515309,-0.0388165498561173,-0.02613201971720044,0.2686601309994794,0.4494064963161495,1.9834835942809692,0.7863463398979669,0.8574220708636056,0.6585300108400314,0.20720490370717468,0.18932284599229332,0.42730732020406725,0.19473333333333345,0.2440888888888887,0.27706666666666635,0.30629999999999996,0.3307333333333332,0.35212962962962974,0.3742031746031745,0.39583055555555535,0.4170913580246911,0.43807555555555555,0.4591696969696969,0.4795333333333332,0.49866495726495713,0.5177142857142855,0.5361437037037033,0.5536500000000001,0.5709542483660127,0.5880444444444446,0.6046666666666667,0.6210300000000001,0.8104666666666673,0.8114666666666664,0.8116444444444444,0.8122499999999998,0.8126266666666666,0.8133333333333334,0.8132666666666666,0.813075,0.8133703703703702,0.8137533333333336,0.8137939393939398,0.8136111111111116,0.8133999999999998,0.8132380952380954,0.8134399999999998,0.8133666666666668,0.8132549019607848,0.8132185185185189,0.8130771929824565,0.8131333333333332,0.9293082485875707,0.9168389749474086,0.9114821807821808,0.909169883560292,0.9078589971921377,0.9071709276248725,0.9073605425254678,0.9081664979970482,0.909363811430478,0.9108133769919227,0.9125046383838386,0.9142604359960776,0.9160425364400467,0.9179682338333504,0.9199290613026818,0.9217978998778998,0.9235499575016854,0.925440348052095,0.9272863966770512,0.9290729196499603,0.8515913370998117,0.8495268311340602,0.8494547785547784,0.851169054667456,0.8530379302045727,0.8551809717974852,0.8575468727789619,0.8600983765549234,0.8630245483578818,0.8658794586334859,0.8687408484848486,0.871524764275477,0.8742002198815478,0.8768521426893515,0.8794674393358877,0.8819695482295485,0.8844188809754095,0.8868681752690903,0.8893188446193365,0.8917419464333065
Output/walk-umap_s4_15p.csv,-0.0212189966329487,-0.2847075814660248,-0.1820308012993619,0.859780659221293,0.9662887316215045,2.042437993265897,0.5695940283481316,0.7331322665869675,0.5463003848534836,0.13267265609321932,0.2875312825397265,0.8608119433037389,0.0536666666666666,0.09883333333333336,0.1340740740740739,0.16352222222222226,0.1915066666666667,0.21690000000000018,0.24027936507936493,0.26241111111111126,0.2836246913580247,0.30428888888888883,0.3240080808080807,0.34208518518518505,0.35946837606837556,0.3758253968253968,0.3915614814814811,0.4068444444444441,0.42130718954248336,0.43599753086419735,0.45031812865497034,0.46401666666666663,0.949533333333333,0.948366666666666,0.9476888888888891,0.9442666666666661,0.9395999999999998,0.9346444444444444,0.9295904761904755,0.9247416666666669,0.9199185185185184,0.9155199999999998,0.9115696969696969,0.9071611111111112,0.9035538461538462,0.8993095238095243,0.8946622222222221,0.8898999999999997,0.8843725490196076,0.878948148148148,0.874343859649123,0.8693600000000001,0.7803670056497173,0.7774713711990819,0.7775688163688163,0.7781321689362539,0.7789589089450462,0.7802407747196739,0.7819595001184553,0.7839001159603627,0.7858624243290907,0.7876694171578258,0.7894984484848486,0.7912149958512483,0.7928406426215553,0.794317708647941,0.795715159642401,0.7970254700854703,0.7982818781324188,0.799436658473882,0.8003037328523807,0.8009240519756033,0.7748959698681734,0.7769075922738571,0.7769720279720278,0.7773920860469704,0.7774837545126353,0.7767994971117903,0.7771149727552711,0.77763679106051,0.77769138662472,0.7779179917048676,0.7779705212121211,0.778089537602776,0.778428229953541,0.7787693479646967,0.7787989719029372,0.7788882356532355,0.7788117998769013,0.7791477582846007,0.7796786904957099,0.7800657703526918
Output/walk-pca_s1.csv,-0.0318651155315242,-0.10634747267729774,-0.0033521462193966648,0.3603036287365364,0.8250889521470406,2.0637302310630483,0.9806859884827666,0.9616550618043113,0.849989594958693,0.13311368373518956,0.06655487666345998,0.03862802303447273,0.08277777777777776,0.13970000000000002,0.19134814814814796,0.23744444444444446,0.27824888888888893,0.315811111111111,0.35085079365079347,0.38356111111111096,0.4141950617283952,0.44275333333333333,0.4697979797979801,0.4953462962962965,0.5190529914529911,0.5422587301587299,0.5643866666666668,0.5851319444444448,0.6051464052287583,0.6245506172839503,0.6432678362573102,0.6611711111111114,0.9071333333333321,0.9050999999999997,0.9032222222222224,0.9015666666666665,0.9007333333333327,0.9002333333333333,0.8990857142857135,0.8981916666666668,0.89742962962963,0.8964933333333325,0.8956848484848486,0.8949055555555561,0.8941282051282048,0.893333333333333,0.8925688888888896,0.8915291666666667,0.8907843137254903,0.8900259259259254,0.8891789473684202,0.8884033333333332,0.9048544632768365,0.9050033275960985,0.9067094794094792,0.9089994868758633,0.9115713918973125,0.9142661094121646,0.917009796256811,0.9197794117647059,0.9224923304256643,0.9252123379174856,0.9278223272727272,0.9303857358376706,0.9327677625279287,0.9352579683882009,0.9376134674329499,0.9398278754578753,0.9419698936076675,0.9440633104500382,0.9460635677979998,0.9480131211880137,0.8302348022598872,0.8386311723082807,0.8456641802641803,0.8523817643576082,0.8583658403529885,0.8637420591233436,0.868550047382137,0.8733324689015393,0.877725563658897,0.8820001659026414,0.8858328969696965,0.8894430036961606,0.8929094017094019,0.8962104500151011,0.89939472541507,0.9024604456654456,0.9052737653506842,0.907937909992372,0.9103891676231075,0.9127632670379208
Output/walk-pca_s4.csv,-0.6649158184556064,-0.33867154640544767,-0.11127607829307656,0.3518906982151575,0.33301443350971344,3.329831636911213,0.9803957701340356,0.9611403760831235,0.8493637233342395,0.1358440827504682,0.06758952473289509,0.0392084597319386,0.07993333333333333,0.14226666666666676,0.19259259259259248,0.23729444444444472,0.27747555555555564,0.3139555555555557,0.34831111111111074,0.380163888888889,0.41074320987654306,0.43923111111111107,0.46654545454545426,0.49183333333333346,0.5157965811965813,0.5390999999999999,0.5616814814814816,0.582759722222222,0.6029830065359476,0.6226716049382715,0.6413766081871349,0.6592777777777776,0.902599999999999,0.8992333333333323,0.8981333333333336,0.897283333333333,0.8958933333333318,0.895211111111111,0.8943809523809509,0.8933999999999997,0.892274074074074,0.8911133333333322,0.890090909090909,0.8893888888888889,0.8886205128205129,0.887966666666666,0.8872000000000007,0.886725,0.8860980392156862,0.8855370370370368,0.885014035087719,0.8845633333333335,0.903533483992467,0.9038086058519792,0.905457472157472,0.9077639234260902,0.910394592860008,0.9131355759429154,0.915873785832741,0.9186811195445919,0.9214127270127271,0.9241790875354725,0.9268241696969697,0.9294104473108546,0.9318161577472782,0.9343198832175575,0.936717305236271,0.9389550244200244,0.9411268384184766,0.9432362008079781,0.9452400721429739,0.9471946168125167,0.8301433521657251,0.8379959074392809,0.8448641802641802,0.8508604499703968,0.8567006337745688,0.862058892286782,0.8671033996683251,0.8716962576428422,0.876082587349254,0.8802868194717309,0.8841077333333337,0.8877367805687559,0.8912505514771073,0.8945119970468809,0.897648282247765,0.9006436446886446,0.90353893724904,0.9062856287255983,0.9087330600644913,0.911008480509149
output/walk-ldtsne-p30--interactive-krandom-n-PCA.csv,-0.2347067203844447,-0.3018656078931034,-0.1850879577628725,0.47669464962396985,0.7334491430031568,2.4694134407688897,0.956075653654803,0.9333155470018595,0.787624286562584,0.14128053770202742,0.05987823771911616,0.0878486926903922,0.0839555555555556,0.14036666666666664,0.18732592592592587,0.22949999999999984,0.26871555555555576,0.30479999999999985,0.3377650793650792,0.3704527777777779,0.4007259259259258,0.42884222222222207,0.4554484848484852,0.48053148148148156,0.5040119658119654,0.5261904761904763,0.5473125925925926,0.5669236111111111,0.5858287581699345,0.6040666666666669,0.6216081871345028,0.6381733333333328,0.8425333333333329,0.8398000000000003,0.8376000000000002,0.8343499999999996,0.8328666666666662,0.8307333333333334,0.8293619047619042,0.8279833333333334,0.8268148148148146,0.8263533333333326,0.825715151515152,0.8246944444444451,0.8238717948717945,0.8233095238095238,0.8228888888888893,0.8224583333333337,0.8218784313725495,0.8215370370370365,0.821049122807018,0.820743333333333,0.9036659887005648,0.9018457831325302,0.9023442631442632,0.9037239984211566,0.9056600240673888,0.9077893170234458,0.9099531509121063,0.9122093400801182,0.9143734973068307,0.9166548089936696,0.9188733333333332,0.9210206004375046,0.9230403376245703,0.9251002986677405,0.927070964240102,0.9289120451770454,0.9306779213927726,0.9324477272085206,0.9341059190031151,0.9357222858658178,0.8287554048964217,0.8353057946069997,0.8410817145817145,0.8460606867969216,0.8512480705976734,0.8559133809038396,0.8598693082208009,0.8640508538899432,0.8678967538967538,0.8716761667758136,0.8752745373737375,0.8784206155238743,0.881374550484094,0.8843607033793083,0.8871658045977016,0.8897168253968256,0.892097077874498,0.8943492894878098,0.896601574028529,0.8987134447096262
