name,spat_pearson,spat_spearman,spat_kendall,spat_stress_s,spat_nh_mean,spat_np_mean,spat_trust_mean,spat_cont_mean,stab_pearson,stab_spearman,stab_kendall,stab_stress_s
nnset-pca_s4.csv,0.6290249853075591,0.7942757847894395,0.6289501709768246,0.7419500293848802,0.2335914630581765,0.4523875759078885,0.9292046222321556,0.8539305652225752,0.5652505731431265,0.501298390076298,0.3446617894157708,0.8694988537137469
nnset-pcadtsne-p30-l0_010000-le1-ls1_00.csv,0.6301215615258422,0.7968339849406171,0.6321703796765112,0.7397568769483163,0.23270495265094243,0.4586011041331354,0.9319437258774095,0.8567818269416826,0.5399447298499586,0.4690242200742547,0.3212257066809416,0.9201105403000828
nnset-pcadtsne-p30-l0_001000-le1-ls1_00.csv,0.6279197042321465,0.8021760165664548,0.6406446918916141,0.7441605915357066,0.22960404401893614,0.4806302603935416,0.9396440747959958,0.8678173537777566,0.5323610069577109,0.4627388136008138,0.3168562549255773,0.9352779860845783
nnset-pcadtsne-p30-l0_000100-le1-ls1_00.csv,0.5833862710887667,0.777855884826999,0.6188788107311969,0.8332274578224664,0.23383229111046688,0.4914773451375015,0.9421963682337123,0.8796387341954329,0.5270220877318983,0.4236479047021021,0.2904596214182689,0.9459558245362034
nnset-pcadtsne-p30-l0_000010-le1-ls1_00.csv,0.5382210183259855,0.7494139931216754,0.5918366396890836,0.9235579633480294,0.23455101138031426,0.4832213531838533,0.9378202079515685,0.8781876033721889,0.5246116888067522,0.3632124551101496,0.25083790575604825,0.9507766223864954
nnset-pcadtsne-p30-l0_000001-le1-ls1_00.csv,0.5145262694008744,0.7324844701128923,0.5784258688176499,0.9709474611982496,0.2356381428728686,0.4756606746841122,0.9345490776513842,0.8783837101487203,0.4980763359426782,0.3344420550684965,0.2299266925398879,1.0038473281146434
nnset-pcadtsne-p30-l0_000000-le1-ls1_00.csv,0.5245215416421019,0.7394141712231583,0.5879388783735382,0.9509569167157952,0.2385844727261329,0.4888529846022033,0.9419820804000745,0.8808857801702006,0.5278043598402019,0.383422476060236,0.2654510713595337,0.9443912803195962
nnset-ctsne-p30.csv,0.5242147101018618,0.7386118447324378,0.5862293296196941,0.9515705797962752,0.2359851544012511,0.4891913046444296,0.9416147501312965,0.8802228698545305,0.5357280779282444,0.3907464093164815,0.2691580794337631,0.9285438441435112
