id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1
d0.95lr0.1-0,-10.199808262793493,10.717486112360248,-39.60312871704513,5.712055282112325,-81.89775254483988,-9.965050802859617,-114.82387079428274,-46.14647869876077,-133.19375891493235,-100.60922905718859,-140.34992410070595,-165.1806440217232,-138.42793174405745,-233.73461363836898,-125.82234336799135,-298.6065559476723,-96.49347185463134,-358.1747298664429,-62.16073492541107,-419.1048210438105,-21.774506082487246,-483.84797813820086,22.997136052855353,-544.439608480991,67.94119097112053,-600.1509393587878,118.65188109217789,-648.3059506225709,170.86103235993738,-686.1126860410155,222.95071444707366,-722.6448702806637,278.6517797266832,-749.2613211060855,335.4914957906159,-767.4437323753772,387.2336446837167,-796.7339566761345,443.6769645525684,-807.8904537524287,504.3576328012426,-792.1169776288103,565.1644331962676,-783.4800395246453,623.0320012621501,-780.39290652109,682.5132595434957,-763.0137983541753,740.2318891171658,-759.6368585773446,796.3798434099363,-761.1008263383894,849.1677791073516,-759.2511193531246,901.9843980047069,-761.2590549015348,955.156626331676,-760.5245880334966,1006.4748079739882,-760.789752986383,1054.052448957591,-766.3266740446735,1098.4694814389616,-770.1711229165328,1141.5643519282319,-778.6441428136023,1184.3651440562896,-773.0418831028793,1226.317618789444,-762.4031337991454,1268.672805522657,-741.0282977334493,1310.761572100894,-716.9759614534545,1349.9872129360758,-695.2163776528381,1390.9901701544218,-676.0059123084353,1428.8349754799574,-663.0361179884902
d0.95lr0.1-1,-13.07164043728072,2.69711737647545,-9.194717347527998,-26.84061835019122,5.35386364602028,-89.60421816444956,34.146518731560505,-163.24020961835367,70.46892704220491,-242.9185991587583,112.0225697687775,-317.56451418235656,160.94201348264988,-374.8291605730523,216.4888458796492,-426.8965160722362,272.3098886605948,-474.92170647263947,326.26926268336996,-521.6822574227376,380.01649322212205,-564.9373657824787,431.8480800542512,-617.3284359303489,488.30654872904256,-645.8059294389413,538.9813703821858,-672.8700080157597,585.8922080646793,-697.942949601203,639.2320801131578,-713.0261591925276,692.8403527388007,-727.6016352204626,746.2462533568698,-740.8917300194453,796.6671638257623,-752.5545600338744,843.1750637633161,-765.2070039634666,889.5868239898928,-770.4590030100243,933.8862526310351,-768.8125199597013,981.8484896117903,-758.4794962234753,1027.000735631731,-755.6973014689542,1069.453693268167,-738.6219329278662,1109.0214184146787,-732.0632819720496,1151.0515632730949,-723.1924973602692,1192.6166259368297,-713.6306904236429,1232.9668429618403,-710.6034792206079,1271.7196588339539,-707.8519324795207,1312.7976820033944,-695.0830846569722,1354.2460175966305,-677.0294283341505,1395.7038990047788,-646.0895521856215,1435.7561802376918,-614.9616092452643,1473.6576137566517,-590.2559700841645,1508.9137900852954,-571.4078519679477,1543.8335847400922,-553.5447137418323,1578.1535307617364,-538.2732894008427,1608.7872540765209,-530.1113386764026,1640.1672745554201,-512.0508666062509
d0.95lr0.1-2,-5.96247253895865,-0.7620949786540733,-4.9760968155634915,-28.255820855816296,12.193593196357966,-92.1560895505716,42.92030145338527,-163.20329369053493,82.5562692433309,-245.95480661269676,121.6793843937205,-323.1745968379951,161.37750295288288,-395.3682162538494,209.0487696182652,-458.22720369800675,261.28368497799164,-508.8740762863163,317.98017810619325,-537.1476274784756,374.4786571280363,-566.0464286148307,433.95922666718167,-587.6605269305824,496.6412634785325,-609.3479218069531,550.5070316631273,-630.6376013583025,603.2467119784822,-654.3871408135075,654.6733677679122,-673.2944798780686,706.693224105857,-684.3113298244429,754.0647967755826,-701.8557736436545,804.0017815182553,-706.6809209545089,852.5899188628409,-715.7458773055661,898.208606863252,-728.3579125610453,938.7967013923712,-736.573543595214,983.2944053864786,-738.5688596412527,1027.3849952204962,-721.0078688345732,1071.2408159859092,-706.5311364450199,1112.2201846081898,-694.6860667436246,1154.9251285742741,-680.8548417289526,1197.982291999855,-668.3906445564485,1239.069130428897,-662.1650621574512,1278.3867313005999,-652.3471703729412,1315.3277535474758,-633.0423435026921,1351.83048875532,-610.2159393534964,1391.698937789575,-578.5933528863692,1432.5031133349246,-549.0895440011224,1473.8806924845974,-529.1843567362547,1514.8475458649664,-514.3443578930085,1553.4949854208407,-501.14759467741914,1589.428530360207,-478.11159162753916,1622.3023516687654,-460.9979166043315,1650.1865136569156,-451.1317317855119
d0.95lr0.1-3,2.0436540156631224,4.950224160228103,2.366834153512862,-25.225894323647843,21.364523057564142,-80.9979842854012,52.08286748851209,-150.52496355765948,93.66975680659226,-228.1995544250467,133.92597986372124,-308.01718963958865,182.41779451112072,-366.7506876623891,235.96986334257008,-416.1100879228904,292.9618380004247,-461.6112905722812,347.57468021306124,-502.2127630418565,398.89186112082933,-547.8897938657459,450.21018472315234,-587.0452723244247,501.9076519040187,-619.8347007536612,555.1873894467255,-648.7851614439961,607.4278016468279,-668.5950160362954,658.6937705478241,-682.0211317953946,710.3202149319649,-687.4558794612599,759.6539753235115,-696.7753709643301,811.1008810046352,-700.5343870626501,861.233536141025,-707.2080273903782,904.8319158145865,-716.2711057168311,949.0975507504835,-719.7947134868746,995.849310758797,-718.609149738771,1039.3122456964243,-716.9343668477356,1084.1342222362864,-718.7628015715303,1128.3520102379582,-718.7819998989302,1170.4355979208672,-717.0660658790313,1211.7418585060898,-707.5173682022283,1253.3105925890911,-690.706113788372,1294.867072028403,-667.5873588604377,1335.5405700992058,-638.4346724253878,1376.501461622753,-611.0522194133997,1416.7045600656031,-593.2058501958177,1453.4397746314655,-588.5789571038912,1488.747714116878,-587.5383714409019,1521.8671369394865,-587.1617548082171,1552.497632639734,-584.7095282657893,1578.2087259942098,-577.2549564069133,1601.880203067663,-571.4554814586388,1625.795082943347,-562.3571580404118
d0.95lr0.1-4,-6.184546894268049,9.51762406472756,-4.943986085632212,-23.072663228033427,12.790206842980824,-80.82337464930681,42.02039626971724,-157.55965628886952,80.15127646042448,-233.2551556048775,122.23559885436076,-307.5372777249145,163.37044158316868,-382.53026700881657,215.43557440694224,-436.27074525905584,273.7881554042557,-479.6582043409027,327.1906894860851,-527.9335791307315,381.60312842185465,-569.1189473665593,436.7363095923684,-605.11525229423,491.45963077617773,-643.0010089444648,544.1528240194087,-671.970403173134,594.4741292965084,-699.3877671958764,643.2298169180249,-718.317488067756,692.0234585594479,-736.2797323668707,742.7386044619032,-744.3270319248516,791.6631417644332,-750.4043451583375,841.0485724591583,-750.2271089947989,889.1533210984192,-750.3763592151331,936.5544387068871,-738.4806376798033,984.5307526755128,-726.1620338594234,1034.1390045231287,-708.9007598702397,1081.2070431415536,-696.7370501435871,1125.6166879924165,-688.9375079686466,1166.595275377822,-690.1059141533771,1208.3775385049275,-685.8150437582709,1249.951003602727,-680.1391240201347,1290.1886467232223,-667.204735436122,1325.8943832866037,-659.5338719643335,1362.9576181163297,-651.6946592225403,1400.468163369249,-645.0826778778431,1433.2897480731824,-636.6442202004214,1467.5433863036533,-616.322049137834,1500.2929158508916,-595.242297319723,1532.8489133717592,-573.6782852732529,1569.972732873303,-553.638177343287,1605.4816548874028,-538.5686310621886,1638.1379589113576,-529.7516755114823
d0.95lr0.1-5,2.5371658628293456,13.281200762431508,4.126454877147566,-16.531076723839796,21.80470737036649,-73.50233015059241,51.57102720169996,-143.84097522439228,86.71757174204346,-226.84025679927086,130.8985262096978,-302.9783857768054,175.92020136638388,-380.57494608298674,225.07455599682402,-438.0956089419499,278.8273271064829,-487.0012204866825,333.5153470476548,-522.9512366329657,388.43559775225015,-563.8293468807191,433.0927070114566,-612.2728991426345,482.9758469247283,-652.4989396920769,528.9755959559675,-687.3654036802996,574.7907179959055,-698.2365228716385,625.1171584973822,-708.4558062655494,672.1420156112985,-717.8668832753107,722.7239778688627,-707.7089001972814,775.1925938656657,-706.0574658375648,827.2850635120975,-710.5212183116678,879.2010032349548,-715.9497498812813,930.8622648809566,-706.8699811694673,983.0087882191755,-691.1294372535723,1036.1022220217444,-680.3591179365168,1083.623939318823,-678.2481582085037,1127.2037231742981,-673.4534795736455,1167.9200382477059,-664.6199776357192,1207.7760170439956,-657.8614155917467,1248.3832510199625,-647.2553260555587,1286.8567179156016,-646.5275265345916,1325.088491311607,-639.5689880796364,1362.6222129343378,-626.7633741670393,1406.068218128258,-608.549043900151,1447.1034695148812,-597.3951585502341,1486.6084697672459,-580.892561467716,1521.1106785762408,-571.8140063559761,1556.0153689964352,-554.2354366300247,1588.3816408016853,-536.9190523326745,1620.8456401077344,-524.3721684264066,1652.6335549957118,-513.7688504977108
d0.95lr0.1-6,0.38795519900192943,4.7299868081380785,0.21390692900890773,-27.199716975391283,18.18205017258428,-83.486001220343,48.1367691806989,-154.64592641604514,90.50564619942585,-225.9261685462884,138.06131120314754,-298.24492695381355,186.20991616064848,-370.28209660136486,230.70606572520407,-442.38641265684856,277.99202058902273,-498.745071988166,327.7811000516926,-546.9314740000657,379.4066972417018,-591.647688507166,430.47321255027555,-635.8976020245493,486.2349784223313,-664.4434243203536,533.1003756987626,-686.5768847423096,583.4147597407658,-689.5509225569481,635.9810638355427,-698.4958851964642,692.2873777791306,-691.837395813852,745.976066339367,-691.3320244512437,794.7065519053319,-708.9708439654993,845.0063827137869,-714.7891204495506,897.9173739665916,-700.0518764664567,948.4110090212955,-694.0029297295713,997.6933480653865,-681.6418155340926,1043.9349006755995,-681.9355671196413,1085.1219907416419,-691.7248419809068,1124.4622959559192,-703.7225649829585,1161.985139288945,-705.9450094358089,1202.4869600111685,-701.7793505952562,1242.12177267236,-697.8203350592679,1280.1543438648794,-677.8754433329789,1316.5689767758497,-655.1050525476156,1351.2077498049987,-640.1462334922834,1386.0116017006205,-623.6857186483026,1420.0519267499278,-605.5523799470509,1456.8471585380707,-584.1571499969117,1494.8412338693352,-562.8169420287535,1533.8946302616591,-541.2100209140499,1571.9181337511648,-525.8026975651908,1607.859245728562,-505.1476987092189,1642.984857091649,-479.38914107397306
d0.95lr0.1-7,3.720131027561191,6.531335447220409,2.353793241893827,-20.990923872927823,18.86593783344427,-79.09273526711938,44.55983630187487,-153.8934085985391,84.16831148164027,-231.95392662215448,131.8908590023596,-305.59242446788056,179.05722565640883,-377.2196281469475,222.66723913936053,-444.31957099714225,274.2047418159844,-492.96014260840855,329.0773947158916,-530.8743616396692,385.2419312954624,-566.0016260469199,438.3995368904225,-599.3141846040578,491.4770627067201,-633.0620590615961,541.332160455356,-669.5044589025442,590.2515321576936,-699.0647233737209,638.6464305825223,-718.2907447119454,688.07859758706,-732.3021611320887,739.2731221568267,-738.1069666581178,789.5068009372533,-739.7303835313099,838.7710503625913,-744.9166505908503,886.6935406950387,-748.6105287347914,934.1244349424312,-745.7774618351053,980.5589380133471,-739.7555774677498,1022.3762931821047,-740.0634901792951,1065.5349140455778,-726.681424786811,1107.4597964148127,-724.2742961978834,1148.5103335605502,-721.0956018236152,1188.4909400018537,-717.7760528496955,1228.2961112615073,-702.8333421203978,1267.9327218500027,-684.6346872108023,1310.586456946405,-662.4371743514613,1352.3353698032154,-643.8809681163201,1387.9074779976352,-633.1813408704073,1422.0444985249192,-624.6093474692302,1454.6514511905414,-617.0780995305266,1486.1829944848785,-601.4357068048294,1520.0314299538331,-579.6120143782739,1554.5959285468807,-549.5658033484685,1589.8895592172385,-512.6430639545858,1625.8798104845425,-476.9417139081876
d0.95lr0.1-8,-8.2770783182638,0.8194115331383207,-6.154733100337112,-33.55047899399737,8.544746912149012,-94.41935679505757,38.43120140671201,-164.72320258738773,80.22341849485035,-236.0695614597484,128.47930961381914,-310.5711029567314,173.58530747122026,-383.0213419156247,220.70142536363647,-454.39012053277156,272.1954751046178,-511.2517048941826,321.3324265732992,-563.4824013707474,369.5234979724181,-610.3024015933198,419.5367620065683,-642.1077107670031,476.58230949190965,-653.3400809579673,529.9405663411654,-669.1301271289101,578.1830670206685,-697.4387552284841,630.3014458336744,-719.3683944153931,680.4001369563966,-745.2765360893032,727.1159819455484,-773.0926206943509,776.3038479431005,-773.8388037877621,824.4642868274271,-775.491963235103,872.8374359279795,-769.8975444556455,922.798819774492,-741.4695962680332,971.4917651133563,-714.6889650158449,1019.4282295556105,-702.0793090307121,1064.8705127043338,-694.5613226265579,1112.2385351307307,-684.6076084447229,1156.6628550562668,-675.2857367384696,1199.5596868332007,-665.8040342435245,1239.2919122739825,-655.3583051392428,1280.459131258274,-628.4464329967353,1321.8799846766312,-606.0329112503989,1363.184896597987,-589.190594411923,1405.478714706364,-570.5333876773354,1446.0102466066232,-547.8139447157866,1485.0537568548305,-532.5810078193937,1520.1045025846242,-528.2400096186219,1551.916867935285,-524.4458855747943,1579.29296279941,-518.5224057492198,1610.669651366257,-504.3317386621347,1643.516290203005,-487.7830481426159
d0.95lr0.1-9,3.5438767591571576,9.134370919550724,-0.33863161355378235,-22.33285404078203,14.458434177952608,-77.99390174398617,37.29711151640037,-151.27319845809583,73.73334094720181,-226.52751237763874,125.07470796725976,-286.20304771013144,176.64213989610045,-358.7165985134334,231.23981905958954,-416.98157400629634,286.1284040373286,-469.10422548618146,336.9948413091007,-517.4779473766833,388.5358056061748,-554.8644741541555,441.531464649266,-589.0587957699456,497.8488875077274,-616.0440112193282,551.9495586032541,-637.3191723036288,602.8826878933811,-667.160425012443,647.8913237048732,-702.3893071791722,691.1628662096417,-733.3407161730752,735.7883856423718,-742.9832510584203,783.7981010719312,-738.5828024703176,831.4548587626368,-734.6539147120442,876.7554394520823,-729.7047352542304,925.1504177444453,-719.7085955994621,971.4137012884701,-712.297446300797,1014.3240868162519,-719.878085148665,1059.164701598178,-722.8694466088691,1104.36200283597,-709.5160056532882,1149.0263464915752,-698.3211940956699,1192.2199437519728,-699.8901761829784,1233.8586071886562,-699.7486236876117,1274.086970821159,-694.3644878094537,1312.3299781353949,-685.4634190163846,1352.3673139402824,-664.8528346195059,1393.7444004722809,-642.3829371381014,1433.405129899185,-624.4642894671164,1470.2344788740254,-609.5591073055709,1504.9465498308668,-589.0333096588582,1535.263418706058,-573.3814681904986,1562.6728535887542,-565.5762456155451,1591.9242077992822,-555.881330191469,1622.0957800951023,-544.9408748717494
