id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1
ata-37798,0.78888637,2.3146362,-3.9061558,2.4966714,-7.741204,-0.1426287,-9.642287,-1.9784604,-11.272138,-6.4664817,-9.889764,-9.581511,-7.0263596,-13.111696,-3.1829722,-16.39997,0.11017709,-14.624663,3.4433677,-12.289886,5.262517,-7.8918667,4.5856233,-3.8092911,0.6719358,-1.2757694,-3.1049285,1.2000273,-7.0400934,1.3416365,-10.160663,-0.27096602,-13.156736,-3.3712528,-15.503292,-7.91481,-15.662198,-9.448883
ata-37919,0.5769251,2.9671052,-3.4490113,3.0211444,-7.6196356,0.571517,-10.388453,-1.3841238,-12.13597,-6.0343156,-10.695635,-9.313314,-7.9468064,-13.975803,-3.4672706,-17.339228,0.3346247,-15.77331,4.281403,-13.109404,6.202786,-7.8775826,5.731814,-3.3656404,1.5268939,-0.19116189,-2.5478115,2.156385,-7.1265917,2.3106265,-10.752,0.24335285,-14.079346,-2.804767,-16.43494,-7.7422266,-16.597569,-9.635389
ata-38138,0.6166061,3.5751252,-3.842601,3.6421504,-8.014576,1.1478399,-10.688803,-0.940033,-12.892995,-5.860098,-11.516213,-9.483058,-8.405952,-14.168514,-4.1244287,-17.54679,-0.0150168175,-16.16253,4.0854826,-13.682357,6.5578885,-8.057558,5.7505784,-3.8621,2.108755,-0.4156315,-1.9193932,2.2591312,-6.579582,2.6654105,-10.643758,0.9341817,-14.13813,-2.1917107,-16.747154,-7.796307,-17.196115,-9.479473
ata-38162,0.9577123,3.82909,-3.3974307,3.6416538,-7.6962714,1.251323,-10.219898,-0.5072591,-12.815932,-5.2975836,-11.473267,-8.949372,-8.81618,-13.680642,-4.5779505,-17.703968,-0.44085744,-16.313374,3.7797112,-13.9091215,6.708578,-8.302539,6.267588,-4.2320642,2.481105,-0.8446744,-1.2362841,2.0555444,-6.057126,2.885091,-10.076374,1.537663,-13.713226,-1.7657701,-17.012653,-7.015147,-17.57501,-9.024646
ata-38225,-6.402472,-0.2037146,-9.450281,-2.9899125,-12.298917,-6.590148,-12.059058,-9.683617,-9.940632,-14.613677,-5.186942,-15.758664,1.1356672,-16.831087,3.8423967,-12.482708,7.1981883,-8.675257,4.5783563,-3.911868,1.0802531,-0.38382438,-1.5978327,1.4078435,-5.7338915,2.313777,-11.373127,0.80360496,-14.054736,-1.1017649,-14.556581,-7.072669,-14.185254,-11.05872,-11.78473,-15.436732,-12.870714,-16.324179
ata-38230,0.9203094,3.8512309,-3.429994,3.6752727,-7.587579,1.3045465,-10.529118,-0.6074884,-13.026138,-5.479212,-11.668362,-9.1898155,-8.992034,-13.994841,-4.243106,-17.795351,-0.17761421,-16.445974,4.096512,-13.924207,6.8700285,-8.228327,6.252336,-3.8992438,2.3927376,-0.65858185,-1.4048392,2.325862,-6.2691474,2.9765415,-10.305366,1.3819833,-14.02897,-1.6262299,-17.108978,-7.2206707,-17.583427,-9.143044
ata-38246,0.65063965,3.4025712,-3.7021408,3.5474436,-7.788757,1.1545818,-10.536772,-0.8858203,-12.666059,-5.6238847,-11.426976,-9.432544,-8.58985,-14.07296,-3.9735959,-17.48959,0.029677227,-16.201063,4.1524034,-13.56011,6.5120025,-8.048802,5.9932423,-3.689889,2.1607864,-0.53137505,-1.9525243,2.1295114,-6.5324335,2.6768093,-10.473138,0.89677924,-14.073991,-2.20146,-16.582964,-7.243071,-17.119839,-9.298644
ata-38279,-0.28033808,2.3362267,-4.0812354,2.0770416,-8.482908,-0.30556047,-10.587409,-2.310681,-11.77453,-6.7837815,-10.039417,-10.301099,-7.010149,-14.179489,-2.579399,-16.869991,0.97625023,-14.978864,4.254493,-12.276877,5.536474,-7.1980247,4.845942,-3.0969822,0.7404414,-0.38998744,-3.2011962,2.0241354,-7.6709294,1.896277,-11.0037565,-0.07831973,-13.933588,-3.6115603,-15.840481,-8.360589,-15.976623,-9.755437
ata-38287,0.7544,3.5933533,-3.6934416,3.507873,-7.778107,1.1811249,-10.579379,-0.8335958,-12.780847,-5.6762395,-11.346547,-9.432987,-8.562418,-14.114862,-4.115727,-17.573957,-0.10137211,-16.283955,4.2775397,-13.794475,6.6115346,-8.003254,5.960252,-3.7157485,2.211093,-0.54923236,-1.8109688,2.3181617,-6.500898,2.686721,-10.56678,1.1569755,-14.063988,-2.1019943,-16.87625,-7.429358,-17.226173,-9.413661
ata-38508,-6.8078394,-0.3525189,-9.675912,-3.6144774,-12.377978,-7.0165434,-11.906983,-9.447204,-9.6917515,-15.303765,-4.7926574,-15.99368,1.4695607,-16.99095,3.6843693,-12.277918,7.89923,-8.321691,4.607911,-3.5759811,0.88817245,0.005093289,-1.991068,2.3344197,-6.5631843,3.0891025,-11.948916,1.1133014,-15.28945,-1.5939107,-15.218937,-7.9673314,-14.532887,-12.109245,-11.047566,-16.34692,-13.319224,-16.9898
ata-38617,-2.8969948,0.17183438,-7.313098,-0.8018916,-10.122372,-4.553502,-11.137156,-6.358255,-10.2335005,-10.628551,-7.312997,-13.75046,-2.3122137,-15.723346,1.3093725,-14.31674,4.2532616,-11.099508,4.1023293,-6.9763694,2.6664753,-3.5266259,0.774365,-0.9088546,-3.5032265,0.5423089,-7.837468,0.45532003,-11.449873,-0.50216156,-12.803514,-4.1488147,-13.660689,-8.182729,-13.804705,-12.961379,-13.44866,-13.593075
ata-38910,0.92048115,3.862214,-3.4431684,3.7853847,-7.781929,1.3560658,-10.2709255,-0.39307356,-12.915426,-5.2893257,-11.603641,-9.098489,-8.92205,-13.762052,-4.502633,-17.67493,-0.4625602,-16.276033,3.9436498,-13.986526,6.9264755,-8.426954,6.295604,-4.107229,2.5470712,-0.7384639,-1.2982993,2.2216272,-6.192627,2.8720398,-10.078905,1.5214924,-14.039286,-1.4780874,-17.055166,-7.068715,-17.550234,-9.045787
ata-38957,-0.05031019,1.4861733,-5.0634456,1.8447033,-8.991161,-0.85019875,-9.945589,-3.0114348,-11.391411,-7.2730436,-9.614289,-10.493227,-5.8637743,-13.595735,-1.8315189,-16.212374,1.1357927,-13.642097,3.6339142,-10.925341,4.5983725,-6.528785,3.6411364,-3.0475564,-0.40028828,-0.6708772,-4.3645883,1.3450838,-8.333869,1.1206065,-11.414102,-1.3853103,-13.722169,-4.567315,-15.370525,-9.164986,-15.155895,-10.474778
ata-40179,0.7087656,3.358818,-3.8169587,3.5061,-8.094585,0.93972045,-10.252734,-0.9871301,-12.593049,-5.8168664,-11.145424,-9.325017,-8.559837,-13.64422,-4.353328,-17.127897,-0.27004537,-16.042757,3.683801,-13.589642,6.3707113,-8.5655575,5.77357,-4.099459,2.1143198,-0.9475052,-1.7573801,1.8511474,-6.3775487,2.3641436,-9.992186,0.9193563,-13.833088,-2.178132,-16.481798,-7.2433867,-16.980057,-9.022655
ata-42116,0.98018044,3.4570305,-3.5918868,3.5680737,-7.954125,1.0464739,-10.074327,-0.7592822,-12.598785,-5.5202694,-11.258318,-9.189988,-8.686823,-13.505461,-4.487482,-17.259506,-0.32318288,-16.00606,3.6259887,-13.721241,6.5516214,-8.398725,6.1099076,-4.2706003,2.2062798,-0.92646277,-1.4082472,1.9346659,-6.1482716,2.556555,-10.092614,1.0177872,-13.57431,-1.9060174,-16.66496,-7.110252,-17.212124,-8.84596
ata-42222,-0.2931563,1.0801488,-4.944165,1.3088714,-8.9740925,-1.3387728,-9.934203,-3.646097,-10.623475,-7.6630816,-8.739813,-10.49246,-5.4490576,-13.395497,-1.8025924,-15.849077,1.3044826,-13.2605295,3.4304795,-10.620455,4.303231,-6.5664954,3.460092,-3.2960021,-0.6045096,-1.066466,-4.471969,0.86563814,-8.341433,0.5723802,-10.861958,-1.6748301,-13.127241,-4.848426,-14.745245,-9.405072,-14.43751,-10.712112
ata-50402,0.7336482,3.7106564,-3.6138399,3.4014099,-7.9728866,1.2972442,-10.426084,-0.7249842,-12.802839,-5.700272,-11.475894,-9.354573,-8.603101,-13.876564,-4.301814,-17.505037,-0.32115844,-16.2326,3.9191427,-13.678345,6.5616646,-8.191528,5.879493,-3.9319026,2.1351588,-0.6141907,-1.7281184,2.2290936,-6.569344,2.585372,-10.395513,0.9987132,-14.126303,-2.2243712,-16.796564,-7.458913,-17.14169,-9.52101
ata-50880,-16.66482,-0.7244673,-14.304126,-6.860843,-15.959657,-12.218785,-14.575224,-18.49472,-9.828322,-18.638538,-6.295591,-15.396807,0.07967761,-16.664991,3.1852782,-13.05657,6.1486115,-9.812272,4.471941,-5.20039,1.9291798,-1.6787335,-0.4307193,0.21116829,-4.1286955,1.4829998,-9.553445,0.7633047,-12.534059,-0.64952224,-14.089821,-5.402634,-14.302853,-9.334115,-12.964822,-14.350398,-13.64809,-14.909593
ata-53669,-0.27047214,1.5646725,-5.1924615,1.7110723,-9.317522,-0.9053384,-10.263644,-3.2048106,-11.532922,-7.356512,-9.460231,-10.797447,-5.688483,-13.968191,-1.625431,-16.296951,1.3274893,-13.70365,3.9262838,-10.743954,4.7579618,-6.452362,3.6073415,-2.993875,-0.4474464,-0.58002615,-4.5025826,1.431092,-8.589199,1.2475722,-11.526334,-1.3307023,-13.83644,-4.698183,-15.382915,-9.245243,-15.258874,-10.565049
ata-53865,-16.121208,-0.9956486,-3.794767,3.7465758,-8.168422,1.2726877,-10.172783,-0.5694709,-12.766068,-5.421314,-11.391152,-9.14002,-8.733758,-13.454143,-4.678864,-17.21668,-0.6571806,-16.135225,3.5853817,-13.788732,6.40492,-8.659834,5.8927116,-4.3756814,2.2678726,-1.0232606,-1.6352863,1.8210675,-6.181997,2.4637523,-10.054186,0.96530384,-13.730772,-1.9476842,-16.53633,-7.5340652,-17.400476,-9.071245
ata-54797,-1.7282801,1.3810068,-6.3232756,0.7462077,-10.198458,-2.0620625,-10.998098,-4.1535482,-11.353166,-8.738484,-8.836325,-11.957043,-4.745989,-14.942457,-0.46276766,-15.975362,2.3236823,-13.255957,4.34911,-9.901558,4.705784,-5.4301577,3.0381231,-1.9984453,-1.0245737,0.42596287,-5.787965,1.8751674,-9.518038,1.5339214,-12.392862,-1.7445714,-14.327672,-5.4989386,-15.412244,-10.370953,-15.2566595,-11.691758
ata-60787,-2.7076762,0.30401438,-7.1140485,-0.39721748,-9.603318,-4.044833,-10.702242,-5.8749676,-9.787095,-8.760246,-7.35768,-11.1399355,-4.098715,-13.3462,-0.776453,-14.092757,1.994624,-11.675563,2.7273595,-8.739825,2.5602496,-5.738622,1.5099564,-3.2716103,-1.9678189,-1.5968211,-5.6299887,-0.31056634,-9.022122,-0.8901946,-10.638071,-3.2835627,-12.293568,-6.4731035,-13.091502,-10.434449,-13.002229,-11.056476
ata-60788,-0.43511125,1.0981566,-5.0566406,1.348648,-9.1370535,-1.2140101,-10.124193,-3.6503603,-10.7730055,-7.719365,-8.759539,-10.661908,-5.46082,-13.605869,-1.6319907,-16.14032,1.6302696,-13.4099245,3.6503615,-10.6288595,4.507073,-6.384455,3.3482935,-2.899166,-0.6210228,-0.61375076,-5.758276,1.3935524,-9.058373,1.0098293,-12.104137,-2.1229074,-13.786034,-5.445452,-15.245782,-9.746995,-14.866509,-11.057797
ata-60859,-16.871847,-1.5033044,-13.845924,-7.4858184,-16.028442,-12.364109,-14.533148,-18.04643,-10.633031,-15.216394,-6.1888666,-15.726069,0.0653575,-16.916422,3.299918,-13.336639,6.3829823,-10.080106,4.892129,-5.334525,2.7523696,-1.8051378,-0.0641884,0.5330321,-2.6441345,1.1381712,-7.1479454,1.7028207,-12.253313,0.096485466,-13.196369,-3.1308875,-14.461081,-6.809994,-15.244955,-11.286262,-14.069647,-12.894145
ata-61149,0.9017934,2.9750087,-3.873749,3.197297,-7.832997,0.57263297,-10.04176,-1.3651451,-11.935016,-5.7809076,-10.800263,-9.175872,-8.528626,-13.532948,-4.3737516,-17.123228,-0.36949733,-15.940401,3.6184127,-13.62806,6.374623,-8.527376,5.9170027,-4.2451053,2.059744,-0.9748476,-1.5317414,1.7432575,-6.2006965,2.3371716,-10.080968,0.8715232,-13.580916,-2.0111878,-16.503012,-7.1370196,-16.917286,-8.846634
ata-61188,0.45478883,3.3114798,-4.365685,3.4126196,-8.506503,0.9574854,-10.08948,-1.2153713,-12.597554,-6.223815,-10.993798,-9.357374,-8.406609,-13.7105665,-4.307029,-16.953903,-0.7632363,-15.675987,3.6302445,-13.259522,6.1125097,-8.201628,5.405821,-4.2078643,1.1628788,-0.4285102,-2.2147474,2.1069307,-6.6702194,2.317134,-10.638171,0.7767803,-14.0789995,-2.4135718,-16.640799,-8.151441,-16.916582,-9.704873
ata-62069,-0.63196015,1.7592093,-5.307798,1.5345546,-9.712253,-1.7481498,-10.646289,-3.9268808,-11.278727,-8.18203,-8.967897,-11.656657,-5.1647377,-14.489782,-0.842568,-16.047678,2.2211354,-13.403873,4.245684,-10.180568,4.684911,-5.8444185,3.213078,-2.2318318,-0.8652593,0.14539215,-5.5907855,1.7029468,-9.357633,1.4462107,-12.246429,-1.8359591,-14.140239,-5.534246,-15.504663,-10.336711,-15.50918,-11.400645
ata-62128,0.8095493,3.036354,-3.7182171,2.7853332,-7.8120513,0.30683783,-10.020811,-1.6206952,-11.793919,-5.853929,-10.447541,-8.971195,-7.824532,-13.935992,-3.4829514,-17.17238,0.47790003,-15.540618,3.8122237,-13.024401,5.781369,-7.92456,5.703634,-3.5031266,1.8174636,-0.3684666,-2.3312023,1.717294,-6.6758666,1.877015,-10.2384,0.19248334,-13.472083,-2.4675894,-16.055159,-7.215186,-16.204748,-8.944483
ata-63177,-1.3903421,1.617422,-5.7680225,1.2979769,-10.056921,-1.5029844,-10.830274,-3.2829792,-11.731667,-7.914316,-9.398866,-11.640208,-5.2563076,-14.86987,-1.0290011,-16.549292,2.2048316,-13.7408085,4.5179067,-10.405492,5.149848,-5.817051,3.5087674,-2.0745535,-0.914507,0.81626207,-6.0728383,2.0482724,-9.705695,1.682177,-12.596727,-1.7755617,-14.550491,-5.779017,-15.644703,-10.664101,-15.492522,-11.288176
ata-63219,0.05411008,1.4571986,-4.702036,1.7553614,-8.802283,-0.9229706,-9.718171,-3.1743612,-11.014028,-7.075504,-9.436793,-10.250481,-6.021006,-13.476872,-2.3199077,-16.060366,0.891561,-13.574162,3.4153707,-11.3359995,4.666572,-7.014868,3.7712193,-3.6482122,-0.15388227,-1.1421528,-3.9792786,1.1229333,-7.676016,0.8263881,-10.482889,-1.283052,-13.213892,-4.2338715,-15.061399,-8.949409,-15.034423,-10.190193
ata-68690,0.6064879,2.979221,-3.758467,2.9594557,-7.8178797,0.557019,-10.36676,-1.298809,-12.216609,-6.0849543,-10.893875,-9.515025,-7.813613,-14.192115,-3.7011404,-17.438053,0.37957445,-15.767981,4.169325,-13.143892,6.1831636,-7.828964,5.7948046,-3.4016118,1.6565633,-0.21927175,-2.2863748,2.1210914,-7.049331,2.2938793,-10.700643,0.4277187,-13.995861,-2.5889306,-16.55121,-7.6086254,-16.746666,-9.276186
ata-68744,0.060248986,2.3012185,-4.1490393,2.6270533,-8.173141,0.36198872,-10.324513,-1.8248683,-11.634483,-6.562305,-10.33031,-9.981064,-6.9263067,-13.687506,-3.278683,-17.200989,0.54056126,-14.787968,4.0084796,-12.580417,5.684357,-7.6745844,4.839021,-3.6675184,1.1606808,-0.6606966,-2.8635669,1.7472472,-7.2644477,1.9710702,-10.583648,-0.04111678,-13.533396,-3.2161198,-15.941764,-8.104759,-16.260506,-9.393583
ata-68758,-0.61524403,1.38294,-4.950506,1.5286478,-8.759047,-1.4478835,-10.087064,-3.3843033,-11.075429,-7.2521935,-9.374639,-10.2404585,-6.1141853,-13.632917,-2.427815,-16.27262,0.95194024,-14.034529,3.7513247,-11.121751,4.825899,-6.759885,3.906048,-3.2935538,-0.38039282,-0.4631865,-4.413383,1.4463084,-8.286212,1.2884696,-11.1266365,-1.2032869,-13.533931,-4.520675,-15.2283945,-8.896061,-15.447349,-10.080807
ata-68773,0.69106716,3.5070448,-3.8045557,3.141055,-8.03192,0.85285836,-10.408385,-1.2159386,-12.52005,-5.962248,-11.118031,-9.67868,-8.232793,-14.151229,-3.9168894,-17.502146,0.16610207,-16.008291,4.149869,-13.460518,6.3478065,-7.815077,5.7871757,-3.7718096,1.8635883,-0.36025319,-2.193328,2.1955006,-6.962216,2.4728043,-10.75928,0.73929065,-14.187663,-2.332811,-16.517626,-7.9781117,-16.908428,-9.60956
ata-68784,0.32372546,2.7837253,-3.2460093,2.1729462,-7.6068716,-0.042325534,-9.826534,-1.7568756,-11.316794,-5.857065,-9.796847,-8.900349,-7.3494864,-13.581257,-3.3263474,-16.648245,0.3942213,-14.883038,3.709225,-12.476973,5.540202,-8.141273,5.1213317,-3.6383982,1.2182443,-0.9809776,-2.4905229,1.4557258,-6.607436,1.4831319,-9.859808,0.07526479,-13.373919,-2.6086068,-15.882793,-7.1760855,-16.16638,-8.934707
ata-68807,-1.8499308,0.6339528,-5.9649105,-0.07371207,-9.93161,-3.1685364,-10.634518,-5.1780972,-10.404184,-9.182677,-7.802162,-12.073994,-3.773045,-14.644355,-0.012979698,-15.133304,2.743555,-12.1227455,3.7478697,-8.785118,3.8838882,-5.239315,2.1496992,-2.0223124,-1.9750714,0.16474663,-6.271619,0.80159897,-9.740667,0.20450807,-12.702317,-2.9925022,-13.930515,-6.36779,-14.336119,-10.5526705,-13.981991,-11.879857
ata-68893,0.5676787,3.2160287,-4.2754483,3.282448,-8.229421,0.870699,-10.33056,-1.2221904,-12.459397,-6.2186904,-10.730976,-9.705792,-8.220242,-13.663812,-4.118136,-16.989916,-0.3943751,-15.578643,3.633516,-13.076432,6.09591,-8.084719,5.2852535,-4.066727,1.4326726,-0.82231766,-2.5520778,1.8161372,-6.7244077,2.1011693,-10.512423,0.467851,-13.977841,-2.5192626,-16.3697,-8.01639,-16.925005,-9.540458
ata-68895,0.30620393,2.2331984,-4.3091564,2.3920214,-8.372339,-0.6217897,-10.05304,-2.3911974,-11.594405,-6.5176306,-9.841717,-10.080043,-6.615835,-13.005392,-3.388729,-16.322392,0.09680281,-14.555744,3.3777745,-11.837437,4.9972844,-7.923874,4.2402415,-3.9018035,0.62939173,-1.1425167,-3.6322021,0.9118778,-7.8345675,1.0054134,-11.122357,-1.178849,-13.322939,-3.9935157,-15.177858,-8.450319,-15.220378,-9.951628
ata-68901,0.58223873,1.5367478,-4.1946454,1.7945442,-7.8068385,-0.80102557,-9.266415,-2.3819437,-11.062676,-6.2311263,-9.469681,-9.242028,-6.8922653,-12.688402,-3.6993723,-15.8356495,-0.32575804,-14.395617,2.9599192,-12.208837,4.870916,-8.466499,4.530749,-4.5095673,1.14593,-1.9049901,-2.8114316,0.7240986,-6.773803,0.70759916,-9.668007,-0.62066954,-12.584137,-3.4752467,-14.8738,-7.497791,-15.228059,-8.926768
ata-68920,1.4241341,2.0713334,-2.9189167,2.3968418,-7.078403,-0.3130277,-9.112642,-1.7155503,-11.02281,-5.427699,-9.998667,-8.644279,-7.5236535,-12.831391,-3.9148357,-16.223269,-0.25990584,-14.974344,2.8417413,-12.971156,5.47673,-8.837789,5.406552,-4.808501,1.8346777,-1.7047349,-1.9864782,0.8925624,-6.1899405,1.3406256,-9.481881,-0.028134476,-12.739554,-2.4772775,-15.6458845,-6.777842,-16.449463,-8.420378
ata-68929,0.40967467,1.8672185,-4.646631,2.3215168,-8.672155,-0.47893447,-9.96298,-2.5274777,-11.604431,-6.9036164,-9.883067,-10.087376,-6.8115015,-13.429187,-2.982564,-16.578693,0.23645982,-14.491177,3.541243,-12.229401,5.001642,-7.518569,4.3458066,-3.8750744,0.75912267,-1.3368529,-3.317311,1.0818416,-7.443116,1.0922312,-10.812309,-0.8527272,-13.584256,-3.962689,-15.51728,-8.674131,-15.591238,-10.161313
ata-68930,0.8619174,3.9241405,-3.4105208,3.7380252,-7.6389046,1.2797586,-10.464474,-0.5916494,-12.898798,-5.492682,-11.577916,-9.120586,-8.852829,-13.925492,-4.2080483,-17.743345,-0.14414522,-16.31363,4.2737193,-13.891601,6.88956,-8.175154,6.238693,-3.8773239,2.3619688,-0.66325235,-1.4696113,2.296865,-6.392401,2.8617804,-10.349284,1.2963506,-14.079808,-1.7852895,-17.013416,-7.3392754,-17.441235,-9.328861
ata-68953,0.4724771,3.0607924,-4.299922,3.255092,-8.430042,0.6163385,-10.183508,-1.229463,-12.432484,-6.176887,-10.850799,-9.645364,-8.087833,-13.675408,-4.0085545,-16.789698,-0.20767252,-15.4181185,3.5276096,-12.9288225,5.826243,-8.161059,5.0861497,-3.9443119,1.1710716,-0.91656554,-2.7281919,1.7688483,-6.790094,1.9610087,-10.461074,0.3620717,-13.955749,-2.8264244,-16.247076,-7.9980965,-16.881445,-9.631678
ata-69138,0.4170817,2.6872559,-4.042963,2.644462,-8.293396,-0.09492564,-10.123073,-2.1332612,-11.730971,-6.2194543,-10.115844,-9.877358,-7.4010267,-14.013611,-3.1228638,-17.032207,0.77755535,-15.291155,3.94572,-12.548459,5.629838,-7.610771,4.936765,-3.4675279,1.0149671,-0.84485066,-3.1564193,1.9300911,-7.3502975,1.7385522,-10.817979,-0.29663587,-13.826693,-3.4952881,-15.99414,-8.454842,-15.872559,-9.635953
ata-69282,-1.4265735,1.4804056,-6.2299743,0.80292094,-10.105403,-2.0945213,-11.100374,-4.0686355,-11.277543,-8.636697,-9.148044,-11.821165,-4.808982,-14.8862295,-0.5313688,-16.071192,2.5490704,-13.343489,4.3951406,-9.863921,4.728157,-5.3219566,3.1709378,-1.9551393,-0.95607895,0.55808115,-5.687938,1.9283578,-9.2953,1.6503133,-12.362807,-1.5850424,-14.482156,-5.249889,-15.611611,-10.1504545,-15.504295,-11.366233
ata-70929,-1.3154322,0.70805264,-5.44838,0.2529137,-9.38136,-2.4973066,-10.216556,-4.671343,-10.2788105,-8.2255125,-7.9767947,-11.411629,-4.275645,-14.030651,-0.9949109,-15.011343,1.7537664,-12.506578,3.3657568,-9.735365,3.8029091,-5.8013515,2.3632727,-2.9782841,-1.1536182,-0.67601717,-5.1756115,0.6184821,-9.090354,0.17393474,-11.285418,-2.43739,-13.155996,-5.55489,-14.3898115,-9.772035,-14.262979,-11.07147
