id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1
c0-0,-0.5229127044414269,-0.011610782574490407,-0.4190171622646295,0.01038098490000953,-0.5595279587256141,-0.02433950179197638,-0.7643863120871413,-0.030806535686671008,-0.5740945262755661,0.03268186135943599,-0.9912124205812657,-0.17203397350651803,-0.6752691007787859,-0.21786785414289253,-0.6942746254762473,-0.08688033538476213,-0.715824513989666,-0.1164112444317585,-0.9029371461936875,-0.2513021089751406,-0.5808680549994765,-0.3725119169933111,-0.7316438470453471,-0.4195120633874515,-0.37339303744363544,-0.2979272923527361,-0.41600454107794904,-0.3318715527696426,-0.8263788781791126,-0.2367716163839864,-0.6957397083388522,-0.19496358343344622,-0.8831069324667135,0.08723473426685492,-1.2380315094472554,-0.17978478824127886,-1.2437769378507575,-0.3373461266969126,-1.245068759715102,-0.3333096872229058,-1.0919665778026146,0.16414180000229842,-0.9285222703175092,-0.11144611331353367,-0.8332014928680185,-0.36614519814304697,-0.9618622512383688,-0.3852484728006753,-0.981584699146665,-0.13626769224660656,-1.1104549334225733,0.03880503300800635,-1.3211589827328825,0.03395498332502264,-1.3871970271226384,-0.08750655484239171,-1.0562708431383137,-0.14039663980197997,-0.9086039123732741,0.09521486504912113,-0.9901215753728334,-0.2269442185375934,-0.33443729343604783,-0.5195101331967301,-0.13659055558993485,-0.5892120525455483,-0.894868552128655,-0.217397174489118,-0.4367703288281513,0.591502006460415,-0.31942756403712447,0.47858953174229873,0.02549534314367112,0.3291635230584755,0.5921460634794674,0.6635716586493334,0.11182328134455642,0.8117864071789556,0.054201482023617624,0.9022001662597916,0.04918523180265075,0.9321667850416919,-0.08610536860241269,1.4400670919858751,-0.34533482581912833,1.4197478707075593,-0.2644247422077145,0.9900627590919364,-0.5784664308168965,0.8716580374970797,-0.27406216676734113,0.7236820740079615,-0.4839350734222268,0.6665228166600111,-0.29538774153988984,0.9904303921833285,-0.1958743377666847,1.2719221141461625,-0.26778693308283236,1.3730487085777259
c0-1,-4.82569579480756,0.21527831060803543,-4.707437200130604,0.17836966896516226,-5.204575934059841,0.31563319527113154,-5.079096270342314,0.34612954866777057,-5.209679382061946,0.22771596917012848,-5.14257102822889,0.5620436384840163,-5.232781631276171,0.46061645409683294,-5.4158557218033225,0.28630339924205395,-5.392802444803154,0.5674356194883661,-5.196046555556724,0.6417784441110872,-4.959612946954218,1.0269321400499611,-4.843948334242811,1.3585427233628784,-4.069563397286802,1.6850143480910582,-4.247130488131344,1.728241516852372,-4.4453270622781105,1.8726666103147787,-4.46373035418474,1.9692223520324712,-4.525350155027982,1.774837412659216,-4.468349472930928,1.5613733805308372,-3.8804499761142397,1.7481501107370272,-3.9985178134181023,1.7099477346689644,-3.5964830132330357,2.32034900619304,-3.5109940754311473,2.591654357363432,-3.234543372974104,2.8907503197584603,-3.680601943254155,2.827073065513934,-3.9650892781178815,3.231607746350395,-4.055085898149363,3.333966474644696,-4.0168175080212665,3.603712951092854,-4.375351092507464,3.433615911538695,-4.633560145648124,3.4942609784511856,-4.448303691333661,3.372937585483545,-4.444345908211656,3.08501649237865,-4.537633837145862,2.6315446060961456,-4.795566131153492,2.8650031336404753,-4.919983332438117,2.495431747756571,-5.2566534431304675,2.369373547492338,-4.977103547933792,2.050902400276274,-5.047177792125717,1.8451273964631396,-5.4559696536088085,1.8233023537961133,-5.246441534747671,2.199167545848965,-5.2363689756236065,2.1356110480115618,-5.468428454791557,2.1629962669210343,-5.219833090923638,2.257258483899564,-5.525000456506916,2.345756664465399,-5.460949506510979,1.9795992908951034,-5.604949838478545,1.5662266751956184,-5.749238304476757,1.8825486371876499,-5.441518680914024,1.697894928440224,-5.3768813977441186,1.918791120505597,-5.4265753373066845,1.9048517097099098,-5.246755470802883,1.5518969942672796
c0-2,4.015196194856686,-0.04009338628304297,4.210835288841554,-0.11531452281105106,4.423195342260047,-0.22996442869383915,3.911875575631417,-0.2587160930191825,3.6701264215836544,-0.4036851236520201,3.579202701544836,-0.32190125330781116,3.2456421104191318,-0.30867350364924256,3.057924163162527,-0.294703823934934,2.7839860046283533,-0.46274356414247014,2.5989250314298995,-0.380757157745604,2.2470272664174136,-0.4347443812762233,1.8665868675717905,-0.3554697063652478,2.059612546250254,-0.31685443150570086,2.046833726353651,-0.377839884256766,2.0074514976078928,-0.6554494563343893,2.192974456011017,-1.043705364979278,2.367584044588405,-1.286514817109947,2.4828004639747148,-1.3400340681886396,2.6472764109853415,-1.1898842545751596,2.782055515553895,-1.3125639613475673,2.757396789994691,-1.188897647218356,2.8927311785014793,-1.3029441136295825,2.5081470822352756,-1.3966941147570784,2.183752469285867,-1.1721979920783023,2.6741680190929498,-0.8988831592044344,2.6735597847567867,-1.0562145517510528,2.6434913161525184,-0.5869998218700998,2.5413077955163503,-0.7258476097049581,2.4753387024978624,-0.7636894384331958,2.122051884775625,-1.1195563852323247,2.8245170272196205,-0.9256919585714853,2.806516508577055,-1.0613167144567732,2.57218010919033,-1.5647995928800953,2.617635488310782,-1.6353079809801752,2.715061726676439,-1.8182696115679065,2.802973062378317,-1.7363768560817756,2.775776523543796,-1.6536678168789558,2.6880666249764795,-1.5751616446293388,3.001268735220394,-1.25278016699532,3.0484866814804716,-1.2038792951521058,3.1108371395201426,-1.3697821756475346,2.701320132444909,-1.3334318780337602,2.3856598885676736,-1.3152228835148427,2.265743520540764,-1.2013186553164792,1.884463506504316,-1.4599684356770324,1.515681964811032,-1.5294816346042948,1.6055596528224751,-1.9881549782501564,2.002899385503818,-2.0110621287469597,1.7154086471691803,-2.223638024797537,1.9250069488457522,-2.34444176374303
c0-3,0.8414678036868286,0.05606119908680564,0.5875505992762996,0.02170275637191984,0.10281010721652671,-0.03621652268084676,0.3408274938621784,-0.15870484825440917,0.2551907133245261,-0.37860153052030576,-0.27321601234911597,0.12553828939668124,-0.6737023118526482,0.31310050471044687,-0.8096136836049952,0.40475574485516963,-1.073670856209824,0.0992707093418406,-1.3231996148029563,0.08498349617627522,-0.9015095640636593,0.09064236507124698,-0.8283976664722373,0.14732460170532852,-0.7337856587559125,0.2399131206414215,-0.5436743774141706,0.23528197298174836,-0.6479370270972993,0.2525098268112966,-0.7787524579742092,0.45344092644794287,-0.06623782161444665,0.5013912793957289,0.003858543751707427,0.4195945918819157,-0.1457565487780599,0.43894068452711515,0.00928026684388073,0.3222531579069546,-0.5320220321680322,0.17389569029071741,-0.44536259680261603,0.5868611489574386,-0.22645607109907911,0.7081516888178188,-0.12211996780359823,0.7147459139461413,-0.34699501206296124,1.5072563703160302,-0.8872669117109521,1.2645594323046272,-1.3701685124862615,1.1975124674934758,-1.5439646514213725,0.9336770888819651,-1.7551911252727455,1.2179432199572844,-1.2886581761248697,1.2194044914765163,-1.0654551128605885,1.256477494445398,-1.3812383291860038,0.7767089589803733,-1.1290360057692241,-0.5278526527392378,-1.6032075126732122,-0.7360258330631272,-1.209141049593274,-0.3563910054683543,-1.0708062763862736,-0.5083693407999553,-1.195543425448532,-0.5262605921211722,-0.9252352578787313,-0.25991609297960727,-0.8352610964236272,-0.41632885807241493,-0.8931579746934155,-0.4232468701700214,-1.286417807540871,-0.012043307762000811,-1.4888488427980846,0.32048434706268447,-1.2260031380121603,0.8219789167789863,-1.60168602690894,0.6045152679890958,-1.1043521122992872,0.7021723968282237,-1.0274648817689997,0.23541130302263175,-1.6164697267896775,-0.402606163491583,-1.7155133692549518,-0.7093037246726198,-1.7618073096292635,-0.4838078504923583,-2.0158938906203794,-0.059103474247067835
c0-4,-0.6806669585130077,-0.11455633628930637,-0.4650054501441996,-0.0697051281129752,-0.3803504690770714,-0.2520980471097518,-0.38959281510843174,-0.8192245978199494,-0.22557540659907502,-0.6063516936398895,-0.734313629318641,-0.3733080399759095,-0.7591472219296608,-0.4413275401233909,-0.825610194520443,-0.5141837393626334,-0.6917108308672,-0.49707289955665557,-0.7126107748570918,-0.6206817832638304,-0.6208038454091847,-0.4711045671021541,-0.4051493672212162,-0.6101509408769894,-0.4694554678742398,-0.6208948070954119,0.28262522701246967,-0.4123887668091938,0.14082972151159023,-0.07359980242381943,-0.4780504876311834,-0.4411196823863663,-0.5482605575228092,-0.548249411174497,-0.38520428680863367,-0.8683097740894445,-0.06532130385470884,-0.7962441576710004,-0.4115698194048911,-0.8776546033375946,-0.11282851362594529,-0.7283746798568203,-0.2962982971852703,-0.6636515185266016,-0.4865885704843454,-0.9923837737301423,-0.6311966873382296,-1.0206573157136483,-0.6243502540154877,-1.397915919344586,-0.6352314200917654,-0.9146287086809869,-0.951520542017007,-1.0981998116494016,-0.9180742329964553,-1.1277896335834536,-0.7988493780972081,-0.8961424770147278,-0.5069872580551807,-1.2874840609052203,-0.33747950163783036,-1.1761355675066187,-0.6867996237629869,-1.1849394043368235,-0.5863042699973824,-0.8903425981083118,-0.8711954547021795,-0.4597111791357837,-0.5753014989739728,0.21581186923285228,-0.39253173648152834,-0.0074763489719398115,-1.1914392849997426,-0.48753390846172223,-1.4532869658499687,-0.5699152415059813,-1.3164059471166532,-0.9306036036513612,-1.745875788255367,-1.172429617071712,-2.149037152241563,-0.9204378103110127,-1.7000142822406112,-0.5323657280778418,-1.6676397085703658,-0.6240756589645331,-1.2228096330777294,0.031672411305909226,-1.0054004336383522,0.025785964784974934,-1.271172726770001,-0.35148518395919065,-0.9519297409311706,-0.42535330985797964,-1.3332549625911292,-0.3180434708054254,-1.1649661593616467,-0.7058473390461582,-1.2470410470707887,-0.5225923168685843
c0-5,2.7545284519917725,0.1208657610280837,3.137818186747872,0.33630784430154337,2.848691392495571,0.4744489935263208,2.970759689454619,0.5996156281052788,2.5519653363602477,1.0875277544985207,2.6186325066665774,0.8840831816810866,3.0394765727338964,1.2671192120331438,2.8684969940055125,1.690116795947098,3.0352712622898452,1.8065602678233939,2.8806517022976355,1.9490368464266365,3.328586449456807,1.9964642978591063,3.490806513630632,2.3188458109141266,3.664964074432364,2.829402706373974,3.7870962092611475,3.323106278763667,3.6605082629571655,3.4394825227178343,3.6516396271578015,3.3618952715660577,3.9562407299741773,3.07410114062348,3.885156715929452,2.996779937097462,3.8337262721457326,3.0385972991157786,4.029821954905862,2.9077724609099276,4.029656466912878,3.1451043525984255,4.442177001402999,3.052078320739724,4.280986481141121,3.0230960325076484,4.754169677439628,3.145851606587255,4.834130707438986,3.3017022854790072,5.448720076063908,3.2445028638892617,5.373134308111108,3.3708695189642173,5.07761874724665,3.4504713844628405,5.051058637549415,3.702178647633446,4.888623705047012,3.6193153343744346,4.246236485966574,3.714244334407899,3.739690702753443,3.61657010159218,3.8569802314677974,3.7511062269683184,3.441583942982579,4.085109803185121,3.3350577274966966,3.858971516255551,3.268267660809081,3.6507146913038104,3.048912254659743,3.8419902532068764,3.649990288222022,3.8586665180198856,3.14124518433492,4.51194638125844,3.355144784095652,4.719426456317357,4.055719749179399,4.971492299620517,4.142248299719295,5.105151339096958,3.9407136137115084,5.40567466789005,4.142587941768473,5.609191826206049,4.1611646206338015,5.886786089261073,4.022005373638147,5.8968936585867455,3.820789075910842,5.886298346373496,3.1581131443429658,5.887871789293275,3.625704713613939,5.343116113677155,3.5109033733447004,5.3877188575007215
c0-6,-3.069222229742092,-0.3675673901920363,-3.2342538841903785,-0.7241118596472274,-3.429246220798829,-0.6331837361222966,-3.3634025174078173,-0.8601170000720195,-2.629101162535516,-0.3815546401891091,-2.4348695720600357,-0.5335892626266285,-2.207274148386666,-0.3599179755057788,-2.755250250687482,-0.44181391492848454,-2.3312591733180477,-0.43347309655235094,-2.57343965639447,-0.10857457761651813,-3.2208784976373783,-0.1297321121765061,-3.1435260095344892,-0.07491093883854259,-3.285306479880021,-0.3279480333550553,-3.1886668502560167,-0.6045032401886066,-3.2894165860564684,-0.4671288060365525,-3.1769824376088613,-0.5540188199025388,-3.69879908408467,-0.8654567091695127,-3.7152476690639924,-0.9690310367922019,-3.9004755060718694,-0.9506932906769576,-3.2370509435411083,-1.3744654918130348,-3.197036744186282,-1.8082635949699866,-3.1158553004915355,-1.781942529900942,-3.2306952484451315,-1.9527498525306182,-3.217985106855778,-2.1495861779383687,-3.3413336648023977,-2.642437699852245,-3.326088617181501,-2.134299548063021,-3.2481387730100617,-2.0920574936547793,-3.479506412072841,-1.820941689017,-3.1856082549700924,-1.737948890935991,-2.79643707133888,-1.6479743525966615,-2.218269268044126,-1.6229406956802244,-2.2419714239426805,-1.840351427588023,-2.386161763687409,-2.0249708166372566,-2.0964469034874558,-1.709557297256809,-2.323526067223701,-1.3392791909529367,-2.4105306896962135,-0.9711984430566173,-2.156649099957862,-0.9592827603571303,-2.152698710356876,-0.706240369086418,-1.9315817313434347,-0.7830288211340208,-1.6908524340185176,-0.30503445030149784,-1.3219979611475474,0.20983219561954566,-1.3843694434905034,0.6772058001783523,-1.3201018098843094,0.27663895890182344,-1.054871277973398,0.022233313989913572,-0.6390959068971616,-0.4727705991457785,-0.4108415296609772,-1.0395229093074903,-0.16045229963081098,-1.0164625939995282,-0.3831272167522286,-1.1012108681589083,-0.22638680286882681,-0.9566708975973633,-0.07668828882452661,-0.7134043811712012
c0-7,7.154390423897085,0.04610544891343708,7.018276345281702,0.07292245693766308,6.862859124929867,0.1819217480825306,7.122491311775853,0.07074906342372228,7.1961983989493605,-0.05780120356682888,6.808401023797892,0.016749713472447043,7.214844216293531,-0.042848668250027235,7.273418031403109,0.4458319642758824,6.925098535971796,0.7186323580607624,7.113266383164797,0.9424541291036819,7.042738764859427,1.2055905384128227,7.066045577074686,1.352049766228066,6.914339630227354,1.6049779750276978,7.35908078201874,1.8068228074007753,7.757184539793651,2.3987961704476866,7.63448200028141,2.4767205758147934,7.584677673127927,3.088615953179498,7.416659011933024,2.872346268283022,7.796779664527446,3.08425650802836,7.280892773571725,3.521074077143073,7.52356024812398,3.708156521164485,8.126245771657526,3.532068828022159,8.631885779461857,3.638749593863044,8.30547876221634,3.555515232179292,8.020636931478181,3.4500006620723673,7.73184739954109,3.300577735643284,7.3210093218350325,3.5489320853813013,7.334521373367954,3.5529387864124597,7.391788640915356,3.225444778758456,7.6347231287944695,3.719515637582576,7.127150349689151,4.268749781556277,7.041326919084743,4.6345878907167535,7.294175057235902,4.93259264721527,6.637609438925092,4.925384779473147,6.266854169109445,4.539914878906739,6.867809162554734,4.521727168615256,6.345695270342703,4.569144429695429,6.566136625783564,4.088255334189332,6.5729163529832295,4.2877063823077215,6.587626125699267,4.2115024073181635,6.611679246664267,4.297012295194999,6.374497674030828,4.810772790798464,6.117985820252053,5.069087106304566,6.1199886599228615,5.304802450245063,6.410576012483711,5.381985747965984,6.400928902820936,5.2653697110148086,6.692170446185206,5.1680382675832925,6.290858395883505,5.577877337417427,6.160038565729584,5.873868771137346,6.3436386556196815,6.008491227844695
c0-8,-2.7387300434377684,-0.165242125911831,-2.5787323529824975,-0.39890135366032625,-2.4809326306877644,-0.585790735401756,-2.3678627476395495,-0.9653814936430272,-2.255573302069319,-1.0393943423460705,-2.375348146776335,-1.0640849446241236,-2.6659559129962513,-1.184606354309917,-2.1855618609497753,-1.5020845505398062,-2.1294442246664973,-1.6927524357342125,-2.1874946634819943,-1.6623429983621816,-2.3706041374128026,-1.3125915024813812,-2.209840175167124,-1.8475140244298338,-1.8710708494081967,-1.5803902102247591,-2.1990577374643987,-1.9546954443149014,-2.3118516353980514,-1.764650627998003,-2.173708696476197,-1.5565492576258868,-2.0947088808371883,-1.4467844273986987,-2.0050789790712047,-1.6847833382215287,-1.4980292816954361,-1.7223440471833393,-1.3366449651065602,-2.4161179184912145,-1.245544231553113,-2.740652838257524,-1.0711843384054014,-2.578867375344046,-1.1842454536480274,-2.6216362998292544,-0.9811147097493937,-3.15000355029382,-0.649698653272137,-3.636966319940323,-0.3756562772139938,-3.5923071898346435,-0.47045315697183065,-3.9161775831307066,-0.5860343526352187,-3.9816732795325693,0.20225574491875747,-4.002393637388575,0.36529561098392527,-4.0851689359196355,0.4325162973681891,-3.893599294648735,0.2968195351741943,-3.5122522297566965,0.18627565764474374,-3.3599177112196204,0.3508499420035267,-3.5067875406116467,-0.14422130681282236,-3.6739589943073803,0.08458163999101805,-3.393414786652806,0.1548844679067146,-3.1963437253341547,-0.058121397688946565,-3.213081976652779,-0.14378891354367093,-3.5386396050733255,-0.3314062681931424,-3.807146293532517,-0.6342399690085837,-3.6651999792019203,-0.9938428301138951,-3.477564470581626,-1.1221024914839215,-3.510821283642726,-1.0781895928242131,-3.284014981810194,-1.098673245287409,-3.1784983183169833,-1.0360933937843746,-3.5204485458750145,-0.9427949900201532,-3.3784454428092165,-0.8016581454910789,-3.23443447595986,-1.1863646911030914,-3.6801723823646597,-0.7760840455423802,-3.159115929462087
c0-9,-4.042551373667187,0.01604399036814414,-3.429807263962041,0.1948837475004913,-3.1778334889487234,0.2799947596932246,-2.387856322044846,0.34373574792421946,-2.9201215495833948,0.2540243222624823,-2.8581005605631757,0.2124217700023009,-2.779252061265917,0.27042159206237926,-2.1317824872824294,0.29136348873392565,-2.1618343212273685,0.31403821011557453,-1.5579544100625637,0.4341023046789241,-1.4343040948236128,0.8233908857393258,-0.9499347635946698,0.9881519132099646,-0.9674834857737211,1.4334229789667463,-1.3411459067312987,1.2954538905859412,-1.4464843729100252,1.5330668982565883,-1.7416362054705161,1.6658378071451974,-1.1965787443293925,1.996096476880014,-1.122464944377783,1.7631755617741467,-0.4619859135438951,2.511344937746357,-0.43335027323852054,2.5604175848142776,-0.9043281228583389,2.4855157011177855,-0.7038976639038309,2.2699581267711744,-0.6550609391102057,2.2704614519036115,-0.42368487791035764,3.194370266251286,-0.3438781119005879,3.26489694723933,-0.07444034427222791,3.824024010506992,0.30420933362739033,4.741938814067386,0.030344846558317644,4.593193826943918,-0.5948755102612133,4.760618549334522,-0.75852786320746,4.17625318455996,-0.9640251487292278,4.5888883198374,-0.5426106291894395,4.776996788473929,-1.0088079117090027,4.6677440112421404,-0.7004366971203349,4.617892947528764,-0.5801601884568077,5.15926571085812,-0.2747366171707333,4.824414107086973,-0.3503428023960437,4.697083809891187,0.11507451473111063,4.611648785314262,-0.13515685769884586,5.16236300649413,-0.15213314805953462,4.846712422344173,-0.2996526306099222,5.1345774991982704,0.01584340761851913,4.82459628805488,-0.1276829957111798,5.145885458429099,-0.27980869800995173,5.368686357724374,-0.3791648903833735,5.446623833899969,-0.6480635987434122,5.33106198043043,-0.8344556890947832,5.44024571512681,-0.8294973577432887,6.032261570198148,-0.7287712473826997,5.921556352468548,-0.8653021215867696,5.875127783149273
